state,state_code,FIPS,county,pop_2024,terminated_econ_loss,IDC_econ_loss
Georgia,GA,13079,Crawford County,12349,16802.28322,75946.89931
Georgia,GA,13081,Crisp County,19468,8320.902623,74631.52334
Georgia,GA,13083,Dade County,16068,2298.28378,20437.31114
Georgia,GA,13085,Dawson County,33748,30841.82545,288929.1395
Georgia,GA,13087,Decatur County,29391,13510.32099,136260.5148
Georgia,GA,13089,DeKalb County,770307,11840894.22,95805230.85
Georgia,GA,13091,Dodge County,19630,4735.31668,34836.85161
Georgia,GA,13093,Dooly County,11186,5099.125453,37431.45279
Georgia,GA,13095,Dougherty County,82418,38401.8248,197627.1106
Georgia,GA,13097,Douglas County,151887,964941.9088,3303375.663
Georgia,GA,13099,Early County,10444,12888.22053,123029.8405
Georgia,GA,13101,Echols County,3698,1238.301788,10872.46626
Georgia,GA,13103,Effingham County,73148,117413.947,555141.4109
Georgia,GA,13105,Elbert County,20152,104657.1193,472527.0442
Georgia,GA,13107,Emanuel County,23224,16927.08582,95788.66878
Georgia,GA,13109,Evans County,10869,6605.048979,53207.26896
Georgia,GA,13111,Fannin County,25854,26856.09077,74480.14245
Georgia,GA,13113,Fayette County,125107,619604.8516,2805919.911
Georgia,GA,13115,Floyd County,101390,73819.81127,314229.3714
Georgia,GA,13117,Forsyth County,280096,518794.8035,3810464.598
Georgia,GA,13119,Franklin County,25208,126209.6894,607579.4575
Georgia,GA,13121,Fulton County,1090354,12129920.22,68283710.61
Georgia,GA,13123,Gilmer County,33327,15978.22166,82456.75919
Georgia,GA,13125,Glascock County,3008,11827.60231,54637.43515
Georgia,GA,13127,Glynn County,86540,52537.9856,345695.8308
Georgia,GA,13129,Gordon County,60765,19794.66324,178478.7507
Georgia,GA,13131,Grady County,26271,15749.06515,139619.0818
Georgia,GA,13133,Greene County,21091,111244.0912,494065.0936
Georgia,GA,13135,Gwinnett County,1003869,4170401.088,33503070.19
Georgia,GA,13137,Habersham County,49665,24968.95741,171820.0656
Georgia,GA,13139,Hall County,221745,216312.8673,1500120.547
Georgia,GA,13141,Hancock County,8683,14808.78337,74276.28322
Georgia,GA,13143,Haralson County,32404,16712.13482,72875.23493
Georgia,GA,13145,Harris County,36929,51594.28656,244518.4564
Georgia,GA,13147,Hart County,28052,117328.8949,601347.5789
Georgia,GA,13149,Heard County,12119,9372.323117,81566.27709
Georgia,GA,13151,Henry County,259315,1889915.338,9594488.161
Georgia,GA,13153,Houston County,174897,272248.5998,1045551.157
Georgia,GA,13155,Irwin County,9155,8943.835303,52349.14348
Georgia,GA,13157,Jackson County,93825,58696.35473,480098.8574
Georgia,GA,13159,Jasper County,17219,7569.701335,69391.15194
Georgia,GA,13161,Jeff Davis County,15119,5940.725642,41963.58842
Georgia,GA,13163,Jefferson County,15019,77231.87769,347029.1096
Georgia,GA,13165,Jenkins County,8836,9390.14844,48462.46499
Georgia,GA,13167,Johnson County,9178,8477.810213,52577.29998
Georgia,GA,13169,Jones County,29047,20986.66716,156632.0441
Georgia,GA,13171,Lamar County,20690,31384.65962,98795.90787
Georgia,GA,13173,Lanier County,10464,7135.958573,11420.37903
Georgia,GA,13175,Laurens County,50287,188576.5191,326495.9218
Georgia,GA,13177,Lee County,34073,19639.66494,114641.3891
Georgia,GA,13179,Liberty County,68607,34931.91762,235995.9459
Georgia,GA,13181,Lincoln County,8049,53420.5429,226304.5812
Georgia,GA,13183,Long County,20439,7792.523363,60378.63318
Georgia,GA,13185,Lowndes County,122082,64015.49671,471071.2939
Georgia,GA,13187,Lumpkin County,36016,18952.49333,99382.83848
Georgia,GA,13189,McDuffie County,21764,162418.6971,755246.4491
Georgia,GA,13191,McIntosh County,11800,3658.52604,40593.22363
Georgia,GA,13193,Macon County,11831,11753.65229,15134.2945
Georgia,GA,13195,Madison County,32771,211476.2047,995335.4781
Georgia,GA,13197,Marion County,7635,2519.177761,29262.58465
Georgia,GA,13199,Meriwether County,21439,19498.49698,79373.50712
Georgia,GA,13201,Miller County,5824,106.435461,7322.300001
Georgia,GA,13205,Mitchell County,20329,7989.013047,96156.45303
Georgia,GA,13207,Monroe County,31437,15186.8405,147467.6321
Georgia,GA,13209,Montgomery County,8566,3546.810461,18661.82075
Georgia,GA,13211,Morgan County,21940,116906.8336,518438.6626
Georgia,GA,13213,Murray County,41316,7043.036065,79847.36776
Georgia,GA,13215,Muscogee County,201830,205760.3535,1056714.303
Georgia,GA,13217,Newton County,124010,569206.7112,4394658.158
Georgia,GA,13219,Oconee County,44751,3207878.822,13086107.17
Georgia,GA,13221,Oglethorpe County,16172,112996.195,486797.6064
Georgia,GA,13223,Paulding County,188549,634890.6353,2423665.646
Georgia,GA,13225,Peach County,29213,28799.3032,175433.349
Georgia,GA,13227,Pickens County,36580,41195.94756,417335.7276
Georgia,GA,13229,Pierce County,20669,5200.752752,27966.87176
Georgia,GA,13231,Pike County,20669,10512.77664,91723.77214
Georgia,GA,13233,Polk County,44610,35711.37259,99798.62884
Georgia,GA,13235,Pulaski County,10180,1518.342197,9244.033241
Georgia,GA,13237,Putnam County,23383,19255.42101,96363.10276
Georgia,GA,13239,Quitman County,2323,21.28709219,579.7075918
Georgia,GA,13241,Rabun County,17711,10755.28333,53937.26631
Georgia,GA,13243,Randolph County,6085,1518.342197,9473.227514
Georgia,GA,13245,Richmond County,206303,4200166.194,18240727.72
Georgia,GA,13247,Rockdale County,97610,971464.4083,4951014.224
Georgia,GA,13249,Schley County,4503,1930.712166,17883.89746
Georgia,GA,13251,Screven County,14325,22873.93384,110527.9502
Georgia,GA,13253,Seminole County,9274,5529.159797,8827.766693
Georgia,GA,13255,Spalding County,70292,135942.6981,776007.4011
Georgia,GA,13257,Stephens County,27498,13138.4847,149938.1009
Georgia,GA,13259,Stewart County,4809,8080.907549,54690.55787
Georgia,GA,13261,Sumter County,28972,20178.73009,110171.4731
Georgia,GA,13263,Talbot County,5755,8187.660495,34316.85642
Georgia,GA,13265,Taliaferro County,1620,2124.042798,6433.412455
Georgia,GA,13267,Tattnall County,24275,8924.517794,72466.10719
Georgia,GA,13269,Taylor County,7783,812.3306962,4617.584068
Georgia,GA,13271,Telfair County,11000,2677.873818,26275.97998
Georgia,GA,13273,Terrell County,8698,6686.902507,105189.4984
Georgia,GA,13275,Thomas County,46054,45102.47687,618799.0468
Georgia,GA,13277,Tift County,41708,12002.38514,57045.56957
Georgia,GA,13279,Toombs County,27488,4914.563135,35939.39188
Georgia,GA,13281,Towns County,13184,2786.269592,30177.32051
Georgia,GA,13283,Treutlen County,6420,2124.042798,7126.762454
Georgia,GA,13285,Troup County,71513,91503.58102,476734.7127
Georgia,GA,13287,Turner County,9023,1609.869651,15155.01829
Georgia,GA,13289,Twiggs County,7728,10358.31849,29513.29272
Georgia,GA,13291,Union County,27601,10727.19273,98588.43016
Georgia,GA,13293,Upson County,28358,25934.34971,142713.9311
Georgia,GA,13295,Walker County,69340,26636.89938,153799.5105
Georgia,GA,13297,Walton County,109792,272573.3532,1844362.717
Georgia,GA,13299,Ware County,36222,7635.078241,43244.37122
Georgia,GA,13301,Warren County,5148,30842.40271,141241.0136
Georgia,GA,13303,Washington County,19834,15333.8936,76770.40529
Georgia,GA,13305,Wayne County,32132,17747.09489,106799.1989
Georgia,GA,13307,Webster County,2315,21.28709219,697.5213417
Georgia,GA,13309,Wheeler County,7076,574.9226047,7925.275469
Georgia,GA,13311,White County,29668,22896.49524,109086.754
Georgia,GA,13313,Whitfield County,105070,47949.06535,287424.2734
Georgia,GA,13315,Wilcox County,8904,5336.697858,7114.581631
Georgia,GA,13317,Wilkes County,9567,27195.60749,117121.6583
Georgia,GA,13319,Wilkinson County,8667,5833.032699,51424.62256
Georgia,GA,13321,Worth County,20262,4785.534348,81730.16702
Hawaii,HI,15001,Hawaii County,209790,1660.899755,635202.3053
Hawaii,HI,15003,Honolulu County,998747,8553.531513,28450774.25
Hawaii,HI,15005,Kalawao County,81,0,125.6222206
Hawaii,HI,15007,Kauai County,73840,141.6238812,1072482.891
Hawaii,HI,15009,Maui County,163688,456.7910012,2826697.12
Idaho,ID,16001,Ada County,535799,12737.30256,4613656.82
Idaho,ID,16003,Adams County,4998,0,4416.227615
Idaho,ID,16005,Bannock County,91010,2649.627926,710657.5089
Idaho,ID,16007,Bear Lake County,6779,251.1205367,11243.00675
Idaho,ID,16009,Benewah County,10529,81.53391775,25399.04839
Idaho,ID,16011,Bingham County,50889,3771.824383,131478.8487
Idaho,ID,16013,Blaine County,25261,0,18934.87398
Idaho,ID,16015,Boise County,8581,0,34592.18527
Idaho,ID,16017,Bonner County,53955,684.7624139,170556.4953
Idaho,ID,16019,Bonneville County,133644,3237.930683,205598.7318
Idaho,ID,16021,Boundary County,14040,81.58525792,2152453.352
Idaho,ID,16023,Butte County,2735,0,1814.804494
Idaho,ID,16025,Camas County,1247,0,320.3282076
Idaho,ID,16027,Canyon County,266892,7767.192828,879070.3552
Idaho,ID,16029,Caribou County,7239,333.4816916,21879.8179
Idaho,ID,16031,Cassia County,25976,81.53391775,29199.03123
Idaho,ID,16033,Clark County,794,7.346020591,1436.785755
Idaho,ID,16035,Clearwater County,9151,81.53391775,43261.6264
Idaho,ID,16037,Custer County,4597,170.4138561,8010.215515
Idaho,ID,16039,Elmore County,29729,205.3515857,64593.34108
Idaho,ID,16041,Franklin County,15638,570.7374243,36245.77037
Idaho,ID,16043,Fremont County,14399,199.7979385,24128.30477
Idaho,ID,16045,Gem County,21857,14.69204118,51979.35251
Idaho,ID,16047,Gooding County,16189,239.9789757,29855.97678
Idaho,ID,16049,Idaho County,17912,961.9215056,117670.0068
Idaho,ID,16051,Jefferson County,34854,342.6145615,42455.46212
Idaho,ID,16053,Jerome County,26056,322.699847,36725.01636
Idaho,ID,16055,Kootenai County,188323,4614.136833,5050281.543
Idaho,ID,16057,Latah County,42180,482.8170981,6600670.528
Idaho,ID,16059,Lemhi County,8397,185.1058973,20780.2764
Idaho,ID,16061,Lewis County,3728,0,29689.85694
Idaho,ID,16063,Lincoln County,5556,0,11785.00803
Idaho,ID,16065,Madison County,55549,871.4856204,81133.19951
Idaho,ID,16067,Minidoka County,22691,1340.746038,36848.01833
Idaho,ID,16069,Nez Perce County,42847,326.135671,601521.73
Idaho,ID,16071,Oneida County,4976,29.24618332,3882.237813
Idaho,ID,16073,Owyhee County,12748,1307.197689,33801.53717
Idaho,ID,16075,Payette County,27662,35.37603657,52386.67649
Idaho,ID,16077,Power County,8381,524.5795431,58458.81466
Idaho,ID,16079,Shoshone County,14074,192.3140188,53324.81643
Idaho,ID,16081,Teton County,12932,177.7598767,15147.81533
Idaho,ID,16083,Twin Falls County,96509,812.8661142,135670.9034
Idaho,ID,16085,Valley County,12777,157.6178208,19946.979
Idaho,ID,16087,Washington County,11539,88.0527012,26975.50135
Illinois,IL,17001,Adams County,64109,39314.48832,381781.8146
Illinois,IL,17003,Alexander County,4594,1336.348649,22814.1742
Illinois,IL,17005,Bond County,16576,9150.723109,101426.6014
Illinois,IL,17007,Boone County,53313,19483.22186,529996.948
Illinois,IL,17009,Brown County,6307,211.4468867,13793.1625
Illinois,IL,17011,Bureau County,32486,5438.485392,125134.9078
Illinois,IL,17013,Calhoun County,4224,1444.056823,28075.69974
Illinois,IL,17015,Carroll County,15444,7713.224401,71622.31724
Illinois,IL,17017,Cass County,12713,1272.772354,45657.54626
Illinois,IL,17019,Champaign County,212374,138478.0028,26002784.4
Illinois,IL,17021,Christian County,33247,2546.991377,168003.4333
Illinois,IL,17023,Clark County,15076,1612.021979,172537.139
Illinois,IL,17025,Clay County,12821,736.6257853,140309.2579
Illinois,IL,17027,Clinton County,37087,84034.00558,717068.9126
Illinois,IL,17029,Coles County,46423,9649.585134,951442.8769
Illinois,IL,17031,Cook County,5182617,54733320.54,493541369.8
Illinois,IL,17033,Crawford County,18388,2065.542409,205147.2426
Illinois,IL,17035,Cumberland County,10305,1055.235532,145524.5891
Illinois,IL,17037,DeKalb County,101335,30252.59,674830.2395
Illinois,IL,17039,De Witt County,15319,6813.210709,510384.0594
Illinois,IL,17041,Douglas County,19824,8598.927494,1228516.988
Illinois,IL,17043,DuPage County,937142,2337748.29,24669918.56
Illinois,IL,17045,Edgar County,16398,551.3638047,141097.2561
Illinois,IL,17047,Edwards County,5984,41.68847471,539.2353345
Illinois,IL,17049,Effingham County,34602,3501.175112,132856.1889
Illinois,IL,17051,Fayette County,21157,2030.186473,70912.87433
Illinois,IL,17053,Ford County,13451,8096.6931,798750.9806
Illinois,IL,17055,Franklin County,37033,14305.7882,92223.28546
Illinois,IL,17057,Fulton County,32510,6117.506867,131683.8396
Illinois,IL,17059,Gallatin County,4690,221.4223228,6198.990398
Illinois,IL,17061,Greene County,11417,273.0544868,42459.76897
Illinois,IL,17063,Grundy County,53835,79629.34314,828129.1913
Illinois,IL,17065,Hamilton County,7818,985.2072939,15007.8932
Illinois,IL,17067,Hancock County,17008,2821.284336,34463.07988
Illinois,IL,17069,Hardin County,3550,49.32968754,6014.28076
Illinois,IL,17071,Henderson County,6048,3972.305283,46101.1275
Illinois,IL,17073,Henry County,48177,14673.40935,286765.9461
Illinois,IL,17075,Iroquois County,26067,7236.987715,708943.4381
Illinois,IL,17077,Jackson County,53199,3798.24185,118281.1184
Illinois,IL,17079,Jasper County,9092,2406.273126,99280.01197
Illinois,IL,17081,Jefferson County,36107,40336.10947,349141.104
Illinois,IL,17083,Jersey County,21150,10069.126,74701.24482
Illinois,IL,17085,Jo Daviess County,21528,2811.972485,65730.22526
Illinois,IL,17087,Johnson County,13320,1175.635361,13214.03958
Illinois,IL,17089,Kane County,520997,507826.5167,6342157.257
Illinois,IL,17091,Kankakee County,106410,73623.48741,869152.6587
Illinois,IL,17093,Kendall County,143171,209456.5688,2651805.692
Illinois,IL,17095,Knox County,48716,6818.468275,215939.2485
Illinois,IL,17097,Lake County,718604,2369482.499,22083363.16
Illinois,IL,17099,LaSalle County,108390,14751.37359,427132.1215
Illinois,IL,17101,Lawrence County,14801,2555.223624,112128.7352
Illinois,IL,17103,Lee County,33544,7987.312602,137975.2985
Illinois,IL,17105,Livingston County,35375,5504.136073,407262.2123
Illinois,IL,17107,Logan County,27518,9170.041577,175598.5323
Illinois,IL,17109,McDonough County,26662,5720.311797,77983.41822
Illinois,IL,17111,McHenry County,315959,379352.4272,4230334.348
Illinois,IL,17113,McLean County,172069,48393.98279,4373860.3
Illinois,IL,17115,Macon County,100737,35285.01848,1099892.9
Illinois,IL,17117,Macoupin County,43895,82297.44397,695028.6495
Illinois,IL,17119,Madison County,263017,952957.9718,6470845.619
Illinois,IL,17121,Marion County,36437,110447.2947,923625.3431
Illinois,IL,17123,Marshall County,11552,1053.170746,37636.4057
Illinois,IL,17125,Mason County,12543,3439.016823,62442.8358
Illinois,IL,17127,Massac County,13627,1661.942582,20362.86781
Illinois,IL,17129,Menard County,11963,1113.482183,77359.80606
Illinois,IL,17131,Mercer County,15292,2757.327208,52483.02568
Illinois,IL,17133,Monroe County,34969,161516.4133,1365479.98
Illinois,IL,17135,Montgomery County,27615,4942.429715,103504.997
Illinois,IL,17137,Morgan County,32618,5901.530576,250667.6395
Illinois,IL,17139,Moultrie County,14365,3907.909491,165378.1352
Illinois,IL,17141,Ogle County,51345,21955.46593,439568.6815
Illinois,IL,17143,Peoria County,179630,36348.94843,1236794.908
Illinois,IL,17145,Perry County,20272,2308.695517,34852.62256
Illinois,IL,17147,Piatt County,16628,9081.639265,1336983.792
Illinois,IL,17149,Pike County,14258,1828.230668,24996.8695
Illinois,IL,17151,Pope County,3703,60.232168,2373.72443
Illinois,IL,17153,Pulaski County,4879,0,2139.184829
Illinois,IL,17155,Putnam County,5633,277.0008829,7561.546131
Illinois,IL,17157,Randolph County,29903,39173.93839,354755.6303
Illinois,IL,17159,Richland County,15362,2015.964464,151931.9642
Illinois,IL,17161,Rock Island County,142731,55316.35662,903768.107
Illinois,IL,17163,St. Clair County,251149,772454.5266,6700776.807
Illinois,IL,17165,Saline County,22826,1799.410966,40456.0694
Illinois,IL,17167,Sangamon County,194345,45178.09656,1606608.334
Illinois,IL,17169,Schuyler County,6750,694.7019916,18294.44678
Illinois,IL,17171,Scott County,4880,276.2801428,26639.09128
Illinois,IL,17173,Shelby County,20542,6330.875225,171139.0011
Illinois,IL,17175,Stark County,5272,666.8432784,14057.28077
Illinois,IL,17177,Stephenson County,43088,8813.692607,283934.4217
Illinois,IL,17179,Tazewell County,129821,39666.08715,826431.7827
Illinois,IL,17181,Union County,16886,1514.636255,37435.36633
Illinois,IL,17183,Vermilion County,71106,29126.39059,3151367.266
Illinois,IL,17185,Wabash County,10979,219.3092425,4110.775559
Illinois,IL,17187,Warren County,16217,6516.864782,70227.34204
Illinois,IL,17189,Washington County,13535,1307.927698,11262.65602
Illinois,IL,17191,Wayne County,15928,396.6666755,143530.2254
Illinois,IL,17193,White County,13395,841.4921201,15787.90316
Illinois,IL,17195,Whiteside County,54657,8624.632915,147773.7543
Illinois,IL,17197,Will County,708583,1646084.975,17485667.69
Illinois,IL,17199,Williamson County,67064,17438.80328,166538.961
Illinois,IL,17201,Winnebago County,283790,62858.98091,1195699.845
Illinois,IL,17203,Woodford County,38290,9610.68169,309382.453
Indiana,IN,18001,Adams County,36584,169166.4316,301121.1375
Indiana,IN,18003,Allen County,399295,309898.4602,2594215.196
Indiana,IN,18005,Bartholomew County,84741,48100.71857,1561935.806
Indiana,IN,18007,Benton County,8853,35287.94496,584974.3207
Indiana,IN,18009,Blackford County,11816,5507.941654,140703.4088
Indiana,IN,18011,Boone County,78773,290383.1745,4328535.585
Indiana,IN,18013,Brown County,15650,10336.96251,296616.2996
Indiana,IN,18015,Carroll County,20747,40464.76396,709948.315
Indiana,IN,18017,Cass County,37559,13675.64592,213389.536
Indiana,IN,18019,Clark County,127479,357675.0868,2268074.155
Indiana,IN,18021,Clay County,26424,7396.528806,178191.2358
Indiana,IN,18023,Clinton County,32895,21257.26735,345622.6969
Indiana,IN,18025,Crawford County,10523,12451.50032,107080.433
Indiana,IN,18027,Daviess County,34097,9064.499462,248331.9489
Indiana,IN,18029,Dearborn County,51435,66621.2324,1774145.996
Indiana,IN,18031,Decatur County,26421,9344.112473,155126.4156
Indiana,IN,18033,DeKalb County,44330,8362.6502,134728.93
Indiana,IN,18035,Delaware County,112951,103780.6284,1869715.878
Indiana,IN,18037,Dubois County,43629,7576.48484,81915.73722
Indiana,IN,18039,Elkhart County,207436,53967.31183,1086761.265
Indiana,IN,18041,Fayette County,23335,13232.75584,297810.7536
Indiana,IN,18043,Floyd County,81931,263456.9927,1692612.295
Indiana,IN,18045,Fountain County,16833,13085.07565,224597.6008
Indiana,IN,18047,Franklin County,23136,21753.13619,570195.0344
Indiana,IN,18049,Fulton County,20004,5528.740181,86390.4551
Indiana,IN,18051,Gibson County,33038,11316.04534,147062.1653
Indiana,IN,18053,Grant County,66458,41774.94032,653592.4294
